ensembl_gene_id	go_id
72538	FBti0060260	
72539	FBgn0032010	GO:0005856
72540	FBgn0032010	GO:0007605
72541	FBgn0016974	
72542	FBgn0034403	GO:0035371
72543	FBgn0034403	GO:0008017
72544	FBgn0034403	GO:0051010
72545	FBgn0034403	GO:0051301
72546	FBgn0034403	GO:0051225
72547	FBgn0034403	GO:0005874
72548	FBgn0034403	GO:0005815
72549	FBgn0034403	GO:0051233
72550	FBgn0034403	GO:1904825
72551	FBgn0034403	GO:0035372
72552	FBgn0034403	GO:0031110
72553	FBgn0034403	GO:0005881
72554	FBgn0034403	GO:0005515
72555	FBgn0034403	GO:0005737
72556	FBgn0034403	GO:0005856
72557	FBgn0034403	GO:0007049
72558	FBgn0267177	
72559	FBgn0262857	
72560	FBgn0053454	GO:0003674
72561	FBgn0053454	GO:0008150
72562	FBgn0053454	GO:0005575
72563	FBgn0032499	
72564	FBgn0032499	GO:0016322
72565	FBgn0032499	GO:0008285
72566	FBgn0032499	GO:0007219
72567	FBgn0032499	GO:0045746
72568	FBgn0032499	GO:0048803
72569	FBgn0032499	GO:0000149
72570	FBgn0032499	GO:0005768
72571	FBgn0032499	GO:0040008
72572	FBgn0032499	GO:0060575
72573	FBgn0032499	GO:0048260
72574	FBgn0032499	GO:0035493
72575	FBgn0032499	GO:0000323
72576	FBgn0262018	GO:0005887
72577	FBgn0262018	GO:0005886
72578	FBgn0262018	GO:0016020
72579	FBgn0262018	GO:0007155
72580	FBgn0262018	GO:0005509
72581	FBgn0262018	GO:0098609
72582	FBgn0262018	GO:0007156
72583	FBgn0262018	GO:0016318
72584	FBgn0262018	GO:0044331
72585	FBgn0262018	GO:0045296
72586	FBgn0262018	GO:0016339
72587	FBgn0262018	GO:0016342
72588	FBgn0262018	GO:0045467
72589	FBgn0262018	GO:0048846
72590	FBgn0262018	GO:0045463
72591	FBgn0262018	GO:0098742
72592	FBgn0262018	GO:0016021
72593	FBgn0262018	GO:0046872
72594	FBgn0262018	GO:0030154
72595	FBgn0262018	GO:0001736
72596	FBgn0262018	GO:0007163
72597	FBgn0262018	GO:0016043
72598	FBgn0262018	GO:0009887
72599	FBgn0051493	GO:0005737
72600	FBgn0051493	GO:0032504
72601	FBgn0051493	GO:0008080
72602	FBgn0051493	GO:0004060
72603	FBgn0051493	GO:0016740
72604	FBgn0051493	GO:0016746
72605	FBgn0051493	GO:0019953
72606	FBgn0037261	GO:0003723
72607	FBgn0037261	
72608	FBti0019029	
72609	FBtr0472816_df_nrg	
72610	FBgn0031190	GO:0016021
72611	FBgn0031190	GO:0016020
72612	FBgn0031190	
72613	FBgn0039312	GO:0106389
72614	FBgn0037755	GO:0016021
72615	FBgn0037755	GO:0012505
72616	FBgn0037755	GO:0016020
72617	FBgn0037755	GO:0003674
72618	FBgn0037755	GO:0008150
72619	FBgn0053554	GO:0005634
72620	FBgn0053554	GO:0043966
72621	FBgn0053554	GO:0005737
72622	FBgn0053554	GO:0000124
72623	FBgn0053554	GO:0006355
72624	FBgn0053554	GO:0005700
72625	FBgn0053554	GO:0006281
72626	FBgn0053554	GO:0043486
72627	FBgn0053554	GO:0000281
72628	FBgn0053554	GO:0005703
72629	FBgn0053554	GO:0003712
72630	FBgn0053554	GO:0000123
72631	FBgn0053554	GO:0035267
72632	FBgn0053554	GO:0016573
72633	FBgn0053554	GO:0016310
72634	FBgn0053554	GO:0035222
72635	FBgn0053554	GO:0005515
72636	FBgn0053554	GO:0005694
72637	FBgn0053554	GO:0006325
72638	FBgn0053554	GO:0016043
72639	FBgn0051076	GO:0030318
72640	FBgn0051076	GO:0005515
72641	FBti0060870	
72642	FBgn0083057	
72643	FBgn0036923	
72644	FBgn0037827	GO:0016021
72645	FBgn0037827	GO:0016020
72646	FBgn0011286	GO:0016021
72647	FBgn0011286	GO:0016020
72648	FBgn0011286	GO:0055085
72649	FBgn0011286	GO:0005216
72650	FBgn0011286	GO:0006816
72651	FBgn0011286	GO:0005262
72652	FBgn0011286	GO:0070588
72653	FBgn0011286	GO:0006811
72654	FBgn0011286	GO:0006874
72655	FBgn0011286	GO:0033017
72656	FBgn0011286	GO:0005219
72657	FBgn0011286	GO:0005515
72658	FBgn0011286	GO:0051209
72659	FBgn0011286	GO:0016529
72660	FBgn0011286	GO:0034220
72661	FBgn0011286	GO:0007275
72662	FBgn0011286	GO:0005886
72663	FBgn0011286	GO:0060047
72664	FBgn0011286	GO:0006936
72665	FBgn0011286	GO:0035206
72666	FBgn0011286	GO:0005509
72667	FBgn0011286	GO:0030018
72668	FBgn0011286	GO:0042383
72669	FBgn0011286	GO:0072347
72670	FBgn0011286	GO:0034704
72671	FBgn0011286	GO:0030659
72672	FBgn0011286	GO:0005790
72673	FBgn0011286	GO:0048763
72674	FBgn0034172	GO:0016021
72675	FBgn0034172	GO:0005739
72676	FBgn0034172	GO:0005794
72677	FBgn0034172	GO:0016020
72678	FBgn0284236	
72679	FBgn0026751	GO:0005634
72680	FBgn0026751	GO:0003684
72681	FBgn0026751	GO:0006284
72682	FBgn0026751	GO:0006303
72683	FBgn0026751	GO:0000012
72684	FBgn0026751	GO:0006281
72685	FBgn0026751	GO:0006974
72686	FBgn0026751	GO:0110165
72687	FBgn0033960	GO:0045893
72688	FBgn0033960	GO:0016604
72689	FBgn0033960	GO:0003674
72690	FBgn0033960	GO:0008150
72691	FBgn0033960	GO:0005575
72692	FBgn0030362	GO:0005615
72693	FBgn0030362	GO:0005576
72694	FBgn0030362	GO:0032504
72695	FBgn0030362	GO:0005509
72696	FBgn0030362	GO:0004341
72697	FBgn0030362	GO:0019853
72698	FBgn0030362	GO:0016787
72699	FBgn0030362	GO:0019953
72700	FBgn0030362	GO:0017171
72701	FBgn0267536	
72702	FBgn0003139	GO:0005737
72703	FBgn0003139	GO:0046872
72704	FBgn0003139	GO:0000278
72705	FBgn0003139	GO:0016787
72706	FBgn0003139	GO:0046329
72707	FBgn0003139	GO:0004722
72708	FBgn0003139	GO:0006470
72709	FBgn0003139	GO:0004721
72710	FBgn0003139	GO:0000082
72711	FBgn0003139	GO:0070262
72712	FBgn0003139	GO:0017018
72713	FBgn0031808	GO:0046872
72714	FBgn0031808	GO:0005886
72715	FBgn0031808	GO:0006508
72716	FBgn0031808	GO:0008237
72717	FBgn0031808	GO:0004222
72718	FBgn0031808	GO:0016787
72719	FBgn0031808	GO:0016485
72720	FBgn0031808	GO:0008233
72721	FBti0063274	
72722	FBti0061382	
72723	FBgn0267932	
72724	FBgn0037918	GO:0005634
72725	FBgn0037918	GO:0000976
72726	FBgn0037918	GO:0000977
72727	FBgn0037918	GO:0043565
72728	FBgn0037918	GO:0006357
72729	FBgn0037918	GO:0000981
72730	FBgn0030078	GO:0008150
72731	FBgn0030078	GO:0005575
72732	FBgn0039801	GO:0005615
72733	FBgn0039801	GO:0005576
72734	FBgn0039801	GO:0001530
72735	FBgn0039801	GO:0015918
72736	FBgn0039801	GO:0032934
72737	FBgn0039801	GO:0042834
72738	FBgn0039801	GO:0032367
72739	FBgn0039801	GO:0030882
72740	FBgn0039801	GO:0070891
72741	FBgn0039801	GO:1900426
72742	FBgn0034565	
72743	FBgn0263578	
72744	FBti0059795	
72745	FBti0061346	
72746	FBgn0262849	
72747	FBgn0050290	GO:0003824
72748	FBgn0050290	GO:0015937
72749	FBgn0050290	GO:0010181
72750	FBgn0050290	GO:0071513
72751	FBgn0050290	GO:0004633
72752	FBgn0050290	GO:0016829
72753	FBgn0062961	
72754	FBgn0028473	GO:0005634
72755	FBgn0028473	GO:0005730
72756	FBgn0028473	GO:0051301
72757	FBgn0028473	GO:0007049
72758	FBgn0028473	GO:0042254
72759	FBgn0028473	GO:0005525
72760	FBgn0028473	GO:0000166
72761	FBgn0028473	GO:0003723
72762	FBgn0028473	GO:0003924
72763	FBgn0028473	GO:0042273
72764	FBgn0004187	
72765	FBgn0035374	GO:0003735
72766	FBgn0035374	GO:0006412
72767	FBgn0035374	GO:0032543
72768	FBgn0035374	GO:0005763
72769	FBgn0035374	GO:0005840
72770	FBgn0034553	GO:0016405
72771	FBgn0034553	GO:0001676
72772	FBgn0034553	GO:0046949
72773	FBgn0034553	GO:0004467
72774	FBgn0034553	GO:0003996
72775	FBgn0034553	GO:0102391
72776	FBgn0034553	GO:0006633
72777	FBgn0034553	GO:0015645
72778	FBgn0034553	GO:0016874
72779	FBgn0262444	
72780	FBgn0027934	
72781	FBgn0267431	GO:0005524
72782	FBgn0267431	GO:0007165
72783	FBgn0267431	GO:0005737
72784	FBgn0267431	GO:0005856
72785	FBgn0267431	GO:0003774
72786	FBgn0267431	GO:0051015
72787	FBgn0267431	GO:0031982
72788	FBgn0267431	GO:0015629
72789	FBgn0267431	GO:0030898
72790	FBgn0267431	GO:0016459
72791	FBgn0267431	GO:0000146
72792	FBgn0267431	GO:0030050
72793	FBgn0267431	GO:0007015
72794	FBgn0267431	GO:0005515
72795	FBgn0267431	GO:0008150
72796	FBgn0267431	GO:0000166
72797	FBgn0267431	GO:0003779
72798	FBgn0267431	GO:0071944
72799	FBgn0267431	GO:0009887
72800	FBgn0267431	GO:0030182
72801	FBti0062325	
72802	FBgn0015298	GO:0006614
72803	FBgn0015298	GO:0005786
72804	FBgn0015298	GO:0008312
72805	FBgn0015298	GO:0006617
72806	FBgn0015298	GO:0005737
72807	FBgn0015298	GO:0003723
72808	FBgn0015298	GO:0048500
72809	FBgn0030433	GO:0005739
72810	FBgn0030433	GO:0003735
72811	FBgn0030433	GO:0006412
72812	FBgn0030433	GO:0005840
72813	FBgn0030433	GO:0005762
72814	FBgn0030433	GO:0032543
72815	FBgn0030433	GO:0003743
72816	FBgn0030433	GO:0006413
72817	FBti0062969	
72818	FBgn0036294	GO:0005634
72819	FBgn0036294	GO:0000977
72820	FBgn0036294	GO:0043565
72821	FBgn0036294	GO:0006357
72822	FBgn0036294	GO:0000981
72823	FBgn0036294	GO:0008270
72824	FBgn0036294	GO:0006355
72825	FBgn0036294	GO:0000976
72826	FBgn0036294	GO:0003700
72827	FBti0060347	
72828	FBti0060531	
72829	FBgn0263499	
72830	FBgn0001981	GO:0045944
72831	FBgn0001981	GO:0005634
72832	FBgn0001981	GO:0046872
72833	FBgn0001981	GO:0003677
72834	FBgn0001981	GO:0000122
72835	FBgn0001981	GO:0045892
72836	FBgn0001981	GO:2000177
72837	FBgn0001981	GO:0055059
72838	FBgn0001981	GO:0007417
72839	FBgn0001981	GO:0000977
72840	FBgn0001981	GO:0045893
72841	FBgn0001981	GO:0001709
72842	FBgn0001981	GO:0042332
72843	FBgn0001981	GO:0001708
72844	FBgn0001981	GO:0007427
72845	FBgn0001981	GO:0001227
72846	FBgn0001981	GO:0035215
72847	FBgn0001981	GO:0007424
72848	FBgn0001981	GO:0030718
72849	FBgn0001981	GO:0035220
72850	FBgn0001981	GO:0035147
72851	FBgn0001981	GO:0035019
72852	FBgn0001981	GO:0036335
72853	FBgn0001981	GO:0048076
72854	FBgn0001981	GO:0035094
72855	FBgn0001981	GO:0032876
72856	FBgn0001981	GO:0007489
72857	FBgn0001981	GO:0007399
72858	FBgn0001981	GO:0030154
72859	FBgn0259952	GO:0005615
72860	FBgn0259952	GO:0032504
72861	FBgn0259952	GO:0004867
72862	FBgn0259952	GO:0003674
72863	FBgn0259952	GO:0030414
72864	FBgn0259952	GO:0010466
72865	FBgn0259952	GO:0010951
72866	FBgn0259952	GO:0019953
72867	FBgn0267465	
72868	FBti0019523	
72869	FBti0063401	
72870	FBti0062959	
72871	FBgn0002578	GO:0004867
72872	FBgn0002578	GO:0005515
72873	FBgn0002578	GO:0005575
72874	FBgn0002578	GO:0030414
72875	FBgn0002578	GO:0010466
72876	FBgn0002578	GO:0010951
72877	FBgn0034975	GO:0016319
72878	FBgn0034975	GO:0045944
72879	FBgn0034975	GO:0000790
72880	FBgn0034975	GO:0005634
72881	FBgn0034975	GO:0043966
72882	FBgn0034975	GO:0046872
72883	FBgn0034975	GO:0000786
72884	FBgn0034975	GO:0006334
72885	FBgn0034975	GO:0003677
72886	FBgn0034975	GO:0006355
72887	FBgn0034975	GO:0045892
72888	FBgn0034975	GO:0042393
72889	FBgn0034975	GO:0042025
72890	FBgn0034975	GO:0000123
72891	FBgn0034975	GO:0016573
72892	FBgn0034975	GO:0051726
72893	FBgn0034975	GO:0007405
72894	FBgn0034975	GO:0036099
72895	FBgn0034975	GO:0004402
72896	FBgn0034975	GO:0010485
72897	FBgn0034975	GO:2000737
72898	FBgn0034975	GO:0070776
72899	FBgn0034975	GO:0043994
72900	FBgn0034975	GO:0016740
72901	FBgn0034975	GO:0003712
72902	FBgn0034975	GO:0016746
72903	FBgn0034975	GO:0043972
72904	FBtr0304505_df_nrg	
72905	FBgn0286007	
72906	FBti0020019	
72907	FBgn0261269	GO:0035151
72908	FBgn0261269	GO:0008045
72909	FBgn0261269	GO:0035159
72910	FBgn0261269	GO:0007424
72911	FBgn0261269	GO:0005515
72912	FBgn0261269	GO:0005886
72913	FBgn0039030	GO:0016021
72914	FBgn0039030	GO:0030176
72915	FBgn0039030	GO:0102756
72916	FBgn0039030	GO:0102338
72917	FBgn0039030	GO:0102336
72918	FBgn0039030	GO:0102337
72919	FBgn0039030	GO:0009922
72920	FBgn0039030	GO:0019367
72921	FBgn0039030	GO:0030148
72922	FBgn0039030	GO:0034625
72923	FBgn0039030	GO:0034626
72924	FBgn0039030	GO:0042761
72925	FBgn0039030	GO:0016020
72926	FBgn0039030	GO:0016740
72927	FBgn0039030	GO:0006629
72928	FBgn0039030	GO:0006631
72929	FBgn0039030	GO:0006633
72930	FBgn0039030	GO:0008610
72931	FBgn0039030	GO:0044249
72932	FBgn0039030	GO:0044255
72933	FBgn0029890	GO:0005737
72934	FBgn0029890	GO:0005739
72935	FBgn0029890	GO:0003824
72936	FBgn0029890	GO:0006108
72937	FBgn0029890	GO:0006099
72938	FBgn0029890	GO:0016829
72939	FBgn0029890	GO:0004333
72940	FBgn0029890	GO:0006106
72941	FBgn0029890	GO:0045239
72942	FBti0062846	
72943	FBgn0035491	GO:0051568
72944	FBgn0035491	GO:0048188
72945	FBgn0035491	GO:0044666
72946	FBgn0035491	GO:0030317
72947	FBgn0035491	GO:0006348
72948	FBgn0035491	GO:0000781
72949	FBgn0035491	GO:0005634
72950	FBgn0262021	GO:0003674
72951	FBgn0262021	GO:0008150
72952	FBgn0262021	GO:0005575
72953	FBgn0036598	
72954	FBgn0051542	GO:0003674
72955	FBgn0051542	GO:0008150
72956	FBgn0051542	GO:0005575
72957	FBti0019855	
72958	FBgn0033737	GO:0051028
72959	FBgn0033737	GO:0006606
72960	FBgn0033737	GO:0006607
72961	FBgn0033737	GO:0005643
72962	FBgn0033737	GO:0017056
72963	FBgn0033737	GO:0044613
72964	FBgn0033737	GO:0006913
72965	FBgn0033737	GO:0006999
72966	FBgn0033737	GO:0006605
72967	FBgn0033737	GO:0036228
72968	FBgn0033737	GO:0005634
72969	FBgn0033737	GO:0015031
72970	FBgn0033737	GO:0005515
72971	FBgn0263622	
72972	FBgn0051963	
72973	FBgn0085207	GO:0016021
72974	FBgn0085207	GO:0005576
72975	FBgn0085207	GO:0016020
72976	FBgn0085207	GO:0003674
72977	FBgn0085207	GO:0008150
72978	FBgn0085207	GO:0005575
72979	FBgn0266721	GO:0005737
72980	FBgn0266721	GO:0006886
72981	FBgn0266721	GO:0005774
72982	FBgn0266721	GO:0098793
72983	FBgn0266721	GO:0007269
72984	FBgn0266721	GO:0016082
72985	FBgn0266721	GO:0019905
72986	FBgn0266721	GO:0031201
72987	FBgn0266721	GO:0005483
72988	FBgn0266721	GO:0005515
72989	FBgn0266721	GO:0015031
72990	FBgn0035638	GO:0060271
72991	FBgn0035638	GO:0015630
72992	FBgn0035638	GO:0060294
72993	FBgn0035638	GO:0031514
72994	FBgn0035638	GO:0005929
72995	FBgn0035638	GO:0042995
72996	FBti0062768	
72997	FBti0062753	
72998	FBgn0053805	
72999	FBgn0013675	GO:0016021
73000	FBgn0013675	GO:0005743
73001	FBgn0013675	GO:0016491
73002	FBgn0013675	GO:0016020
73003	FBgn0013675	GO:0005507
73004	FBgn0013675	GO:0004129
73005	FBgn0013675	GO:0022900
73006	FBgn0013675	GO:0042773
73007	FBgn0013675	GO:0070469
73008	FBgn0013675	GO:0005739
73009	FBgn0013675	GO:0046872
73010	FBgn0013675	GO:1902600
73011	FBgn0013675	GO:0006123
73012	FBgn0013675	GO:0005751
73013	FBgn0001217	GO:0005524
73014	FBgn0001217	GO:0005634
73015	FBgn0001217	GO:0005737
73016	FBgn0001217	GO:0005739
73017	FBgn0001217	GO:0005829
73018	FBgn0001217	GO:0005886
73019	FBgn0001217	GO:0006457
73020	FBgn0001217	GO:0016887
73021	FBgn0001217	GO:0016192
73022	FBgn0001217	GO:0044183
73023	FBgn0001217	GO:0051085
73024	FBgn0001217	GO:0051082
73025	FBgn0001217	GO:0031072
73026	FBgn0001217	GO:0051787
73027	FBgn0001217	GO:0034620
73028	FBgn0001217	GO:0006986
73029	FBgn0001217	GO:0042026
73030	FBgn0001217	GO:0000166
73031	FBgn0001217	GO:0140662
73032	FBtr0445449_df_nrg	
73033	FBgn0053892	GO:0046982
73034	FBgn0053892	GO:0005634
73035	FBgn0053892	GO:0000786
73036	FBgn0053892	GO:0006333
73037	FBgn0053892	GO:0006334
73038	FBgn0053892	GO:0003677
73039	FBgn0053892	GO:0044877
73040	FBgn0053892	GO:0005694
73041	FBgn0053892	GO:0006325
73042	FBgn0053892	GO:0005515
73043	FBgn0053892	GO:0030527
73044	FBgn0264794	
73045	FBgn0033821	
73046	FBgn0030474	GO:0071013
73047	FBgn0030474	GO:0000398
73048	FBgn0030474	GO:0071011
73049	FBgn0030474	GO:0000381
73050	FBgn0264880	
73051	FBti0063551	
73052	FBgn0026199	GO:0016319
73053	FBgn0026199	GO:0005634
73054	FBgn0026199	GO:0005615
73055	FBgn0026199	GO:0032924
73056	FBgn0026199	GO:0060395
73057	FBgn0026199	GO:0010862
73058	FBgn0026199	GO:0044719
73059	FBgn0026199	GO:0008083
73060	FBgn0026199	GO:0005125
73061	FBgn0026199	GO:0050803
73062	FBgn0026199	GO:0045464
73063	FBgn0026199	GO:0048018
73064	FBgn0026199	GO:0060391
73065	FBgn0026199	GO:0070697
73066	FBgn0026199	GO:0005576
73067	FBgn0026199	GO:0008340
73068	FBgn0026199	GO:0010033
73069	FBgn0030764	GO:0003674
73070	FBgn0030764	GO:0008150
73071	FBgn0030764	GO:0005575
73072	FBgn0265529	
73073	FBti0064096	
73074	FBgn0053813	GO:0000790
73075	FBgn0053813	GO:0005634
73076	FBgn0053813	GO:0000786
73077	FBgn0053813	GO:0006334
73078	FBgn0053813	GO:0003677
73079	FBgn0053813	GO:0006355
73080	FBgn0053813	GO:0031492
73081	FBgn0053813	GO:0003690
73082	FBgn0053813	GO:0030261
73083	FBgn0053813	GO:0031490
73084	FBgn0053813	GO:0016584
73085	FBgn0053813	GO:0031936
73086	FBgn0053813	GO:0045910
73087	FBgn0053813	GO:0042025
73088	FBgn0053813	GO:0051276
73089	FBgn0053813	GO:0006342
73090	FBgn0053813	GO:0031057
73091	FBgn0053813	GO:0005694
73092	FBgn0053813	GO:0000785
73093	FBgn0053813	GO:0005515
73094	FBgn0053813	GO:0031507
73095	FBgn0053813	GO:0010526
73096	FBgn0053813	GO:0030527
73097	FBgn0037248	GO:0045944
73098	FBgn0037248	GO:0005634
73099	FBgn0037248	GO:0003676
73100	FBgn0037248	GO:0003723
73101	FBgn0037248	GO:0005829
73102	FBgn0037248	GO:0046627
73103	FBgn0037248	GO:0008134
73104	FBgn0037248	GO:0070050
73105	FBgn0037248	GO:0003729
73106	FBgn0037248	GO:0032869
73107	FBgn0037248	GO:0030374
73108	FBgn0037248	GO:0030307
73109	FBgn0037248	GO:0003712
73110	FBgn0037248	GO:0016607
73111	FBgn0037248	GO:0006979
73112	FBgn0037248	GO:0051091
73113	FBgn0037248	GO:1903862
73114	FBgn0037248	GO:0001894
73115	FBgn0037248	GO:0097009
73116	FBgn0037248	GO:0006355
73117	FBgn0034973	GO:0005743
73118	FBgn0034973	GO:0005739
73119	FBgn0034973	GO:0042742
73120	FBgn0034973	GO:0061617
73121	FBgn0034973	GO:0016020
73122	FBgn0034973	GO:0016021
73123	FBgn0034973	GO:0003674
73124	FBgn0264979	GO:0005615
73125	FBgn0264979	GO:0006629
73126	FBgn0264979	GO:0016042
73127	FBgn0264979	GO:0080030
73128	FBgn0264979	GO:0016298
73129	FBgn0264979	GO:0004806
73130	FBgn0264979	GO:0005575
73131	FBgn0264979	GO:0016787
73132	FBgn0264979	GO:0005576
73133	FBgn0264979	GO:0052689
73134	FBgn0038449	GO:0016021
73135	FBgn0038449	GO:0006629
73136	FBgn0038449	GO:0080019
73137	FBgn0038449	GO:0005777
73138	FBgn0038449	GO:0043231
73139	FBgn0038449	GO:0035336
73140	FBgn0038449	GO:0102965
73141	FBgn0038449	GO:0016020
73142	FBgn0038449	GO:0016491
73143	FBgn0038449	GO:0016620
73144	FBgn0038449	GO:1901568
73145	FBtr0309719_df_nrg	
73146	FBgn0030921	GO:0003674
73147	FBgn0030921	GO:0008150
73148	FBgn0030921	GO:0005575
73149	FBgn0267787	
73150	FBgn0267129	
73151	FBgn0001263	GO:0007605
73152	FBgn0001263	GO:0016028
73153	FBgn0001263	GO:0016027
73154	FBgn0001263	GO:0007602
73155	FBgn0001263	GO:0007601
73156	FBgn0001263	GO:0005516
73157	FBgn0001263	GO:0008104
73158	FBgn0001263	GO:0017022
73159	FBgn0001263	GO:0016059
73160	FBgn0001263	GO:0071482
73161	FBgn0001263	GO:0009881
73162	FBgn0001263	GO:0030159
73163	FBgn0001263	GO:0050962
73164	FBgn0001263	GO:0031473
73165	FBgn0001263	GO:0005515
73166	FBgn0001263	GO:0016020
73167	FBgn0001263	GO:0005886
73168	FBgn0001263	GO:0050896
73169	FBgn0053240	GO:0005634
73170	FBgn0053240	GO:0005737
73171	FBgn0053240	GO:0019887
73172	FBgn0053240	GO:0006468
73173	FBgn0053240	GO:0005956
73174	FBgn0053240	GO:0080163
73175	FBgn0014863	GO:0005634
73176	FBgn0014863	GO:0005737
73177	FBgn0014863	GO:0046872
73178	FBgn0014863	GO:0045214
73179	FBgn0014863	GO:0007517
73180	FBgn0014863	GO:0030036
73181	FBgn0014863	GO:0030018
73182	FBgn0014863	GO:0060537
73183	FBgn0014863	GO:0008307
73184	FBgn0014863	GO:0030154
73185	FBgn0014863	GO:0015629
73186	FBti0059854	
73187	FBgn0039774	GO:0005737
73188	FBgn0039774	GO:0005576
73189	FBgn0039774	GO:0098793
73190	FBgn0039774	GO:0007268
73191	FBgn0039774	GO:0016079
73192	FBgn0039774	GO:0006665
73193	FBgn0039774	GO:0031629
73194	FBgn0039774	GO:0045494
73195	FBgn0039774	GO:0046512
73196	FBgn0039774	GO:0042759
73197	FBgn0039774	GO:0035187
73198	FBgn0039774	GO:0046514
73199	FBgn0039774	GO:0017040
73200	FBgn0039774	GO:0102121
73201	FBgn0039774	GO:0016787
73202	FBgn0039774	GO:0006629
73203	FBgn0039774	GO:0045202
73204	FBgn0039774	GO:0006672
73205	FBgn0016794	GO:0005737
73206	FBgn0016794	GO:0005886
73207	FBgn0016794	GO:0008293
73208	FBgn0016794	GO:0042169
73209	FBgn0016794	GO:0045500
73210	FBgn0016794	GO:0007465
73211	FBgn0016794	GO:0008595
73212	FBgn0016794	GO:0046578
73213	FBgn0016794	GO:0042461
73214	FBgn0016794	GO:0016020
73215	FBgn0016794	GO:0005515
73216	FBgn0016794	
73217	FBgn0035392	GO:0005739
73218	FBgn0035392	GO:0005975
73219	FBgn0035392	GO:0016310
73220	FBgn0035392	GO:0004370
73221	FBgn0035392	GO:0006071
73222	FBgn0035392	GO:0019563
73223	FBgn0035392	GO:0006641
73224	FBgn0035392	GO:0046167
73225	FBgn0035392	GO:0016773
73226	FBgn0035392	GO:0016301
73227	FBgn0035392	GO:0016740
73228	FBgn0031194	GO:0005634
73229	FBgn0031194	GO:0005737
73230	FBgn0031194	GO:0016311
73231	FBgn0031194	GO:0046872
73232	FBgn0031194	GO:0004741
73233	FBgn0031194	GO:0004722
73234	FBgn0031194	GO:0006470
73235	FBgn0031194	GO:0004724
73236	FBgn0031194	GO:0004721
73237	FBgn0031194	GO:0016791
73238	FBgn0031194	GO:0043169
73239	FBgn0031194	GO:0016787
73240	FBgn0031194	GO:0017018
73241	FBgn0040367	
73242	FBgn0032204	GO:0005794
73243	FBgn0032204	GO:0048193
73244	FBgn0032204	GO:1990072
73245	FBgn0032204	GO:0003674
73246	FBgn0032204	GO:0008150
73247	FBti0059779	
73248	FBgn0036643	GO:0016021
73249	FBgn0036643	GO:0005886
73250	FBgn0036643	GO:0006886
73251	FBgn0036643	GO:0012505
73252	FBgn0036643	GO:0098793
73253	FBgn0036643	GO:0000149
73254	FBgn0036643	GO:0016081
73255	FBgn0036643	GO:0005484
73256	FBgn0036643	GO:0031201
73257	FBgn0036643	GO:0006906
73258	FBgn0036643	GO:0048278
73259	FBgn0036643	GO:0016020
73260	FBgn0029512	GO:0005634
73261	FBgn0029512	GO:0005737
73262	FBgn0029512	GO:0007346
73263	FBgn0029512	GO:0032446
73264	FBgn0029512	GO:0016925
73265	FBgn0029512	GO:0051092
73266	FBgn0029512	GO:0019948
73267	FBgn0029512	GO:0033134
73268	FBgn0029512	GO:0002225
73269	FBgn0029512	GO:0045752
73270	FBgn0029512	GO:0031510
73271	FBgn0029512	GO:0006464
73272	FBgn0029512	GO:0031624
73273	FBgn0029512	GO:0008641
73274	FBtr0309653_df_nrg	
73275	FBgn0034387	GO:0005506
73276	FBgn0034387	GO:0020037
73277	FBgn0034387	GO:0004497
73278	FBgn0034387	GO:0016705
73279	FBgn0034387	GO:0031966
73280	FBgn0034387	GO:0016020
73281	FBgn0034387	GO:0005739
73282	FBgn0034387	GO:0046872
73283	FBgn0034387	GO:0016491
73284	FBgn0264357	GO:0019901
73285	FBgn0264357	GO:0005634
73286	FBgn0264357	GO:0005737
73287	FBgn0264357	GO:0006629
73288	FBgn0264357	GO:0006914
73289	FBgn0264357	GO:0009267
73290	FBgn0264357	GO:0019887
73291	FBgn0264357	GO:0006468
73292	FBgn0264357	GO:0016301
73293	FBgn0264357	GO:0042632
73294	FBgn0264357	GO:0042595
73295	FBgn0264357	GO:0016208
73296	FBgn0264357	GO:0045787
73297	FBgn0264357	GO:0050790
73298	FBgn0264357	GO:0031588
73299	FBgn0264357	GO:0042149
73300	FBgn0264357	GO:0030730
73301	FBgn0264357	GO:0071900
73302	FBgn0264357	GO:0016310
73303	FBgn0264357	GO:0032559
73304	FBgn0016984	GO:0005524
73305	FBgn0016984	GO:0005886
73306	FBgn0016984	GO:0005938
73307	FBgn0016984	GO:0007286
73308	FBgn0016984	GO:0034613
73309	FBgn0016984	GO:0030866
73310	FBgn0016984	GO:0046488
73311	FBgn0016984	GO:0007310
73312	FBgn0016984	GO:0008103
73313	FBgn0016984	GO:0016308
73314	FBgn0016984	GO:0071711
73315	FBgn0016984	GO:0035323
73316	FBgn0016984	GO:0016307
73317	FBgn0016984	GO:0000166
73318	FBgn0016984	GO:0016301
73319	FBgn0016984	GO:0016740
73320	FBgn0016984	GO:0016310
73321	FBgn0016984	GO:0008104
73322	FBgn0016984	GO:0016324
73323	FBgn0016984	GO:0046854
73324	FBgn0016984	GO:0007032
73325	FBgn0016984	GO:0005515
73326	FBgn0016984	GO:0005700
73327	FBgn0016984	GO:0030010
73328	FBgn0016984	GO:0000145
73329	FBgn0033323	GO:0016021
73330	FBgn0033323	GO:0016020
73331	FBgn0033323	GO:0055085
73332	FBgn0033323	GO:0006812
73333	FBgn0033323	GO:0006874
